risk_ATR,block,symbol,geo_bin,n,delivery_rate,no_delivery_rate
3.0,TB2,RB,"(0.25,0.5]",506,0.9762845849802372,0.02371541501976282
3.0,TB2,RB,"(0.5,1]",274,0.9671532846715328,0.03284671532846717
3.0,TB2,RB,"(1,2]",66,0.8333333333333334,0.16666666666666663
3.0,TB2,RB,>2,1,0.0,1.0
3.0,TB2,RU,<=0.25,676,0.9970414201183432,0.00295857988165682
3.0,TB2,RU,"(0.25,0.5]",478,0.9748953974895398,0.025104602510460206
3.0,TB2,RU,"(0.5,1]",290,0.9689655172413794,0.03103448275862064
3.0,TB2,RU,"(1,2]",109,0.8623853211009175,0.13761467889908252
3.0,TB2,RU,>2,6,0.3333333333333333,0.6666666666666667
3.0,TB2,SC,<=0.25,469,0.9786780383795309,0.021321961620469065
3.0,TB2,SC,"(0.25,0.5]",349,0.9713467048710601,0.028653295128939882
3.0,TB2,SC,"(0.5,1]",442,0.920814479638009,0.079185520361991
3.0,TB2,SC,"(1,2]",225,0.8088888888888889,0.19111111111111112
3.0,TB2,SC,>2,44,0.5909090909090909,0.40909090909090906
3.0,TB2,SN,<=0.25,417,0.9904076738609112,0.00959232613908878
3.0,TB2,SN,"(0.25,0.5]",412,0.9733009708737864,0.02669902912621358
3.0,TB2,SN,"(0.5,1]",453,0.891832229580574,0.10816777041942605
3.0,TB2,SN,"(1,2]",131,0.8244274809160306,0.17557251908396942
3.0,TB2,SN,>2,28,0.21428571428571427,0.7857142857142857
3.0,TB2,TA,<=0.25,988,0.9939271255060729,0.006072874493927127
3.0,TB2,TA,"(0.25,0.5]",497,0.9859154929577465,0.014084507042253502
3.0,TB2,TA,"(0.5,1]",294,0.9727891156462585,0.027210884353741527
3.0,TB2,TA,"(1,2]",71,0.7746478873239436,0.22535211267605637
3.0,TB2,TA,>2,4,0.25,0.75
3.0,TB3,AG,<=0.25,309,0.8867313915857605,0.11326860841423947
3.0,TB3,AG,"(0.25,0.5]",246,0.9146341463414634,0.08536585365853655
3.0,TB3,AG,"(0.5,1]",281,0.9750889679715302,0.02491103202846978
3.0,TB3,AG,"(1,2]",222,0.7432432432432432,0.2567567567567568
3.0,TB3,AG,>2,45,0.4444444444444444,0.5555555555555556
3.0,TB3,AL,<=0.25,538,0.9944237918215614,0.005576208178438624
3.0,TB3,AL,"(0.25,0.5]",343,0.9941690962099126,0.005830903790087438
3.0,TB3,AL,"(0.5,1]",314,0.9076433121019108,0.09235668789808915
3.0,TB3,AL,"(1,2]",113,0.8407079646017699,0.15929203539823011
3.0,TB3,AL,>2,20,0.75,0.25
3.0,TB3,AU,<=0.25,277,0.9963898916967509,0.0036101083032491488
3.0,TB3,AU,"(0.25,0.5]",295,0.9389830508474576,0.06101694915254241
3.0,TB3,AU,"(0.5,1]",391,0.8593350383631714,0.14066496163682862
3.0,TB3,AU,"(1,2]",260,0.6807692307692308,0.3192307692307692
3.0,TB3,AU,>2,76,0.3684210526315789,0.631578947368421
3.0,TB3,CF,<=0.25,1118,0.9946332737030411,0.00536672629695889
3.0,TB3,CF,"(0.25,0.5]",473,0.9894291754756871,0.010570824524312905
3.0,TB3,CF,"(0.5,1]",217,0.9815668202764977,0.018433179723502335
3.0,TB3,CF,"(1,2]",43,0.813953488372093,0.18604651162790697
3.0,TB3,CF,>2,1,1.0,0.0
3.0,TB3,CU,<=0.25,373,0.9973190348525469,0.002680965147453085
3.0,TB3,CU,"(0.25,0.5]",356,0.9747191011235955,0.0252808988764045
3.0,TB3,CU,"(0.5,1]",325,0.9753846153846154,0.024615384615384595
3.0,TB3,CU,"(1,2]",161,0.7453416149068323,0.25465838509316774
3.0,TB3,CU,>2,11,0.8181818181818182,0.18181818181818177
3.0,TB3,I,<=0.25,1508,0.9986737400530504,0.0013262599469495706
3.0,TB3,I,"(0.25,0.5]",684,0.9941520467836257,0.005847953216374324
3.0,TB3,I,"(0.5,1]",257,0.9455252918287937,0.054474708171206254
3.0,TB3,I,"(1,2]",17,0.9411764705882353,0.05882352941176472
3.0,TB3,I,>2,1,0.0,1.0
3.0,TB3,M,<=0.25,1110,0.9990990990990991,0.0009009009009008917
3.0,TB3,M,"(0.25,0.5]",473,0.9746300211416491,0.025369978858350906
3.0,TB3,M,"(0.5,1]",252,0.9761904761904762,0.023809523809523836
3.0,TB3,M,"(1,2]",56,0.8214285714285714,0.1785714285714286
3.0,TB3,M,>2,3,1.0,0.0
3.0,TB3,MA,<=0.25,880,0.9943181818181818,0.005681818181818232
3.0,TB3,MA,"(0.25,0.5]",393,0.9847328244274809,0.01526717557251911
3.0,TB3,MA,"(0.5,1]",296,0.9662162162162162,0.03378378378378377
3.0,TB3,MA,"(1,2]",88,0.8636363636363636,0.13636363636363635
3.0,TB3,MA,>2,4,0.75,0.25
3.0,TB3,NI,<=0.25,466,0.9785407725321889,0.02145922746781115
3.0,TB3,NI,"(0.25,0.5]",379,0.9525065963060686,0.0474934036939314
3.0,TB3,NI,"(0.5,1]",389,0.9280205655526992,0.07197943444730082
3.0,TB3,NI,"(1,2]",142,0.8028169014084507,0.19718309859154926
3.0,TB3,NI,>2,25,0.32,0.6799999999999999
3.0,TB3,P,<=0.25,585,0.9965811965811966,0.0034188034188034067
3.0,TB3,P,"(0.25,0.5]",444,0.9662162162162162,0.03378378378378377
3.0,TB3,P,"(0.5,1]",269,0.929368029739777,0.07063197026022305
3.0,TB3,P,"(1,2]",90,0.8222222222222222,0.1777777777777778
3.0,TB3,P,>2,3,1.0,0.0
3.0,TB3,RB,<=0.25,1280,0.99921875,0.0007812499999999556
3.0,TB3,RB,"(0.25,0.5]",496,0.9858870967741935,0.014112903225806495
3.0,TB3,RB,"(0.5,1]",250,0.948,0.052000000000000046
3.0,TB3,RB,"(1,2]",28,0.8928571428571429,0.1071428571428571
3.0,TB3,RB,>2,1,1.0,0.0
3.0,TB3,RU,<=0.25,695,0.9827338129496402,0.01726618705035976
3.0,TB3,RU,"(0.25,0.5]",435,0.9701149425287356,0.029885057471264354
3.0,TB3,RU,"(0.5,1]",304,0.9210526315789473,0.07894736842105265
3.0,TB3,RU,"(1,2]",125,0.696,0.30400000000000005
3.0,TB3,RU,>2,3,1.0,0.0
3.0,TB3,SC,<=0.25,492,0.9959349593495935,0.004065040650406471
3.0,TB3,SC,"(0.25,0.5]",418,0.9497607655502392,0.05023923444976075
3.0,TB3,SC,"(0.5,1]",411,0.9586374695863747,0.041362530413625254
3.0,TB3,SC,"(1,2]",200,0.805,0.19499999999999995
3.0,TB3,SC,>2,56,0.44642857142857145,0.5535714285714286
3.0,TB3,SN,<=0.25,257,0.9883268482490273,0.011673151750972721
3.0,TB3,SN,"(0.25,0.5]",302,0.9337748344370861,0.06622516556291391
3.0,TB3,SN,"(0.5,1]",400,0.9025,0.09750000000000003
3.0,TB3,SN,"(1,2]",139,0.7697841726618705,0.2302158273381295
3.0,TB3,SN,>2,12,0.5,0.5
3.0,TB3,TA,<=0.25,734,0.9918256130790191,0.008174386920980936
3.0,TB3,TA,"(0.25,0.5]",396,0.9621212121212122,0.037878787878787845
3.0,TB3,TA,"(0.5,1]",320,0.915625,0.08437499999999998
3.0,TB3,TA,"(1,2]",86,0.7093023255813954,0.2906976744186046
3.0,TB3,TA,>2,3,0.6666666666666666,0.33333333333333337
3.0,TB4,AG,<=0.25,313,0.9712460063897763,0.028753993610223683
3.0,TB4,AG,"(0.25,0.5]",361,0.9806094182825484,0.01939058171745156
3.0,TB4,AG,"(0.5,1]",430,0.9395348837209302,0.06046511627906981
3.0,TB4,AG,"(1,2]",273,0.8021978021978022,0.19780219780219777
3.0,TB4,AG,>2,61,0.5081967213114754,0.4918032786885246
3.0,TB4,AL,<=0.25,695,0.9856115107913669,0.014388489208633115
3.0,TB4,AL,"(0.25,0.5]",490,0.9836734693877551,0.01632653061224487
3.0,TB4,AL,"(0.5,1]",320,0.9375,0.0625
3.0,TB4,AL,"(1,2]",131,0.8854961832061069,0.1145038167938931
3.0,TB4,AL,>2,13,0.7692307692307693,0.23076923076923073
3.0,TB4,AU,<=0.25,347,0.9769452449567724,0.023054755043227626
3.0,TB4,AU,"(0.25,0.5]",344,0.9505813953488372,0.04941860465116277
3.0,TB4,AU,"(0.5,1]",447,0.8881431767337807,0.11185682326621926
3.0,TB4,AU,"(1,2]",267,0.7565543071161048,0.24344569288389517
3.0,TB4,AU,>2,38,0.7368421052631579,0.26315789473684215
3.0,TB4,CF,<=0.25,780,0.9987179487179487,0.0012820512820512775
3.0,TB4,CF,"(0.25,0.5]",409,0.9731051344743277,0.02689486552567233
3.0,TB4,CF,"(0.5,1]",240,0.9625,0.03749999999999998
3.0,TB4,CF,"(1,2]",62,0.8064516129032258,0.19354838709677424
3.0,TB4,CU,<=0.25,480,0.9875,0.012499999999999956
3.0,TB4,CU,"(0.25,0.5]",427,0.9695550351288056,0.030444964871194413
3.0,TB4,CU,"(0.5,1]",417,0.9424460431654677,0.05755395683453235
3.0,TB4,CU,"(1,2]",182,0.7692307692307693,0.23076923076923073
3.0,TB4,CU,>2,12,0.5,0.5
3.0,TB4,I,<=0.25,1381,0.998551774076756,0.0014482259232440065
3.0,TB4,I,"(0.25,0.5]",635,0.9874015748031496,0.012598425196850394
3.0,TB4,I,"(0.5,1]",165,0.9939393939393939,0.0060606060606061
3.0,TB4,I,"(1,2]",13,0.5384615384615384,0.46153846153846156
3.0,TB4,M,<=0.25,861,0.9976771196283392,0.0023228803716608404
3.0,TB4,M,"(0.25,0.5]",480,0.99375,0.006249999999999978
3.0,TB4,M,"(0.5,1]",263,0.9923954372623575,0.0076045627376425395
3.0,TB4,M,"(1,2]",78,0.782051282051282,0.21794871794871795
3.0,TB4,M,>2,1,0.0,1.0
3.0,TB4,MA,<=0.25,422,0.9976303317535545,0.0023696682464454666
3.0,TB4,MA,"(0.25,0.5]",388,0.9716494845360825,0.028350515463917536
3.0,TB4,MA,"(0.5,1]",345,0.9391304347826087,0.060869565217391286
3.0,TB4,MA,"(1,2]",183,0.8415300546448088,0.1584699453551912
3.0,TB4,MA,>2,12,0.3333333333333333,0.6666666666666667
3.0,TB4,NI,<=0.25,430,0.9883720930232558,0.011627906976744207
3.0,TB4,NI,"(0.25,0.5]",320,0.921875,0.078125
3.0,TB4,NI,"(0.5,1]",420,0.8904761904761904,0.10952380952380958
3.0,TB4,NI,"(1,2]",197,0.8375634517766497,0.1624365482233503
3.0,TB4,NI,>2,23,0.5652173913043478,0.4347826086956522
3.0,TB4,P,<=0.25,449,0.9955456570155902,0.0044543429844098315
3.0,TB4,P,"(0.25,0.5]",398,0.9698492462311558,0.03015075376884424
3.0,TB4,P,"(0.5,1]",303,0.9240924092409241,0.07590759075907594
3.0,TB4,P,"(1,2]",143,0.8391608391608392,0.16083916083916083
3.0,TB4,P,>2,8,0.125,0.875
3.0,TB4,RB,<=0.25,1683,1.0,0.0
3.0,TB4,RB,"(0.25,0.5]",578,0.9982698961937716,0.0017301038062284002
3.0,TB4,RB,"(0.5,1]",167,0.9940119760479041,0.005988023952095856
3.0,TB4,RB,"(1,2]",23,0.9130434782608695,0.08695652173913049
3.0,TB4,RB,>2,1,1.0,0.0
3.0,TB4,RU,<=0.25,690,0.9985507246376811,0.0014492753623188692
3.0,TB4,RU,"(0.25,0.5]",390,0.9564102564102565,0.043589743589743546
3.0,TB4,RU,"(0.5,1]",314,0.9522292993630573,0.047770700636942665
3.0,TB4,RU,"(1,2]",85,0.9647058823529412,0.03529411764705881
3.0,TB4,RU,>2,5,0.0,1.0
3.0,TB4,SC,<=0.25,485,0.9896907216494846,0.010309278350515427
3.0,TB4,SC,"(0.25,0.5]",334,0.9700598802395209,0.029940119760479056
3.0,TB4,SC,"(0.5,1]",353,0.9065155807365439,0.09348441926345608
3.0,TB4,SC,"(1,2]",211,0.8483412322274881,0.15165876777251186
3.0,TB4,SC,>2,42,0.5,0.5
3.0,TB4,SN,<=0.25,296,1.0,0.0
3.0,TB4,SN,"(0.25,0.5]",374,0.9518716577540107,0.048128342245989275
3.0,TB4,SN,"(0.5,1]",413,0.9418886198547215,0.0581113801452785
3.0,TB4,SN,"(1,2]",215,0.7813953488372093,0.2186046511627907
3.0,TB4,SN,>2,42,0.5476190476190477,0.45238095238095233
3.0,TB4,TA,<=0.25,640,0.9921875,0.0078125
3.0,TB4,TA,"(0.25,0.5]",335,0.982089552238806,0.017910447761193993
3.0,TB4,TA,"(0.5,1]",305,0.9606557377049181,0.03934426229508192
3.0,TB4,TA,"(1,2]",158,0.8164556962025317,0.18354430379746833
3.0,TB4,TA,>2,9,0.1111111111111111,0.8888888888888888
